"TOA5","Gangles","CR1000X","19328","CR1000X.Std.04.02","CPU:GANGLAS.cr1x","40227","Table15Min"
"TIMESTAMP","RECORD","AirTC_Avg","WS","WindDir","WindDir_SDV","RH"
"2020-11-15 11:15:00",379,0.234,6.987,87.7,27.89,22.23
"2020-11-15 11:30:00",380,0.72,6.934,98,24.52,21.25
"2020-11-15 11:45:00",381,0.683,7.216,91.3,42.18,21.56
"2020-11-15 12:00:00",382,1.034,4.697,80.4,65.27,20.19
"2020-11-15 12:15:00",383,1.226,3.984,95.8,76.87,19.59
"2020-11-15 12:30:00",384,1.306,6.322,83.8,27.05,20.12
"2020-11-15 12:45:00",385,1.276,9.62,88.2,24.11,19.47
"2020-11-15 13:00:00",386,1.397,5.308,101.4,51.25,18.9
"2020-11-15 13:15:00",387,1.644,5.569,102.8,57.5,19.66
"2020-11-15 13:30:00",388,1.221,10.8,91.6,7.279,20.53
"2020-11-15 13:45:00",389,1.393,9.73,92.7,24.33,20.08
"2020-11-15 14:00:00",390,1.186,10.08,96.3,13.75,19.91
"2020-11-15 14:15:00",391,1.11,11.61,94.2,13.22,20.17
"2020-11-15 14:30:00",392,1.013,9.56,92.7,26.31,19.88
"2020-11-15 14:45:00",393,1.278,10.64,95.7,12.36,19.29
"2020-11-15 15:00:00",394,1.154,9.89,93.6,11.39,20.17
"2020-11-15 15:15:00",395,1.108,7.906,91.6,15.25,19.9
"2020-11-15 15:30:00",396,0.947,4.427,77.94,58.05,19.74
"2020-11-15 15:45:00",397,0.777,5.091,57.46,62.51,20.19
"2020-11-15 16:00:00",398,0.597,4.575,64.41,58.5,20.29
"2020-11-15 16:15:00",399,0.577,5.943,82.9,53.91,20.99
"2020-11-15 16:30:00",400,0.418,4.518,68.14,64.13,20.55
"2020-11-15 16:45:00",401,0.288,3.552,119.9,82.7,20.24
"2020-11-15 17:00:00",402,0.102,4.852,110,52.02,21.4
"2020-11-15 17:15:00",403,0.006,4.066,74.48,78.92,20.96
"2020-11-15 17:30:00",404,-0.063,3.394,76.08,78.34,19.3
"2020-11-15 17:45:00",405,-0.187,4.167,122.3,61.05,19.8
"2020-11-15 18:00:00",406,-0.283,4.762,88.4,67.51,19.74
"2020-11-15 18:15:00",407,-0.319,5.522,76.19,27.53,19.17
"2020-11-15 18:30:00",408,-0.5,6.084,80.6,57.67,19.7
"2020-11-15 18:45:00",409,-0.729,5.4,57.47,64.21,22.34
"2020-11-15 19:00:00",410,-0.986,4.713,78.01,56.55,22.96
"2020-11-15 19:15:00",411,-1.066,3.154,81.7,45.74,23.86
"2020-11-15 19:30:00",412,-1.156,2.101,91.5,72.03,24.66
"2020-11-15 19:45:00",413,-1.199,1.754,45.38,78.9,25.06
"2020-11-15 20:00:00",414,-1.439,2.278,85.7,49.88,26.3
"2020-11-15 20:15:00",415,-1.763,1.846,91,50.59,28.45
"2020-11-15 20:30:00",416,-1.989,1.884,99.8,38.24,30.17
"2020-11-15 20:45:00",417,-2.142,1.407,111.8,17.85,30.87
"2020-11-15 21:00:00",418,-2.223,1.095,288,52.43,30.31
"2020-11-15 21:15:00",419,-2.037,0.985,270.9,23.98,28.66
"2020-11-15 21:30:00",420,-1.961,0.846,299.5,29.1,25.9
"2020-11-15 21:45:00",421,-1.755,1.354,261.4,69.8,24.61
"2020-11-15 22:00:00",422,-1.692,1.002,248.4,49.43,24.33
"2020-11-15 22:15:00",423,-1.72,1.229,190.3,57.99,24.37
"2020-11-15 22:30:00",424,-1.729,1.428,180.8,90.8,25.5
"2020-11-15 22:45:00",425,-1.672,3.097,107.9,56.49,25.29
"2020-11-15 23:00:00",426,-1.536,4.643,86.4,41.17,26.21
"2020-11-15 23:15:00",427,-1.643,5.93,89.6,17.16,27.06
"2020-11-15 23:30:00",428,-1.878,2.635,151.4,60.44,28.43
"2020-11-15 23:45:00",429,-1.996,3.319,96.8,58.08,29.95
"2020-11-16 00:00:00",430,-2.057,3.099,82.1,52.59,30.78
"2020-11-16 00:15:00",431,-2.154,3.554,82.4,49.28,32
"2020-11-16 00:30:00",432,-2.296,5.507,81.4,27.05,33.4
"2020-11-16 00:45:00",433,-2.437,3.608,64.61,41.04,34.26
"2020-11-16 01:00:00",434,-2.499,2.007,82.9,41.03,34.68
"2020-11-16 01:15:00",435,-2.588,4.322,89,14.39,35.61
"2020-11-16 01:30:00",436,-2.726,3.137,97.7,12.53,35.95
"2020-11-16 01:45:00",437,-2.755,1.442,122.7,33.23,36.13
"2020-11-16 02:00:00",438,-2.856,0.562,71.01,72.53,36.49
"2020-11-16 02:15:00",439,-2.865,1.683,89.2,59.29,36.9
"2020-11-16 02:30:00",440,-2.97,2.163,83.5,12.47,37.08
"2020-11-16 02:45:00",441,-3.019,0.309,62.87,17.3,37.13
"2020-11-16 03:00:00",442,-3.106,0.972,158.9,40.09,37.18
"2020-11-16 03:15:00",443,-3.113,1.965,91.8,67.7,36.42
"2020-11-16 03:30:00",444,-3.127,2.766,76.43,50.25,37.44
"2020-11-16 03:45:00",445,-3.334,2.853,106.1,39.15,41.72
"2020-11-16 04:00:00",446,-3.634,3.828,101.5,33.92,42.63
"2020-11-16 04:15:00",447,-3.646,3.083,95.1,51.63,41.32
"2020-11-16 04:30:00",448,-3.708,4.15,97.6,19.07,40.56
"2020-11-16 04:45:00",449,-3.759,3.163,102.5,41.8,43.3
"2020-11-16 05:00:00",450,-3.776,2.932,72.2,76.21,31.47
"2020-11-16 05:15:00",451,-3.496,2.551,128.4,59.02,26.63
"2020-11-16 05:30:00",452,-3.525,2.858,275.4,48.27,26.14
"2020-11-16 05:45:00",453,-3.595,2.487,318.8,45.76,26.41
"2020-11-16 06:00:00",454,-4.336,2.276,137.9,32.84,51.66
"2020-11-16 06:15:00",455,-5.2,1.214,40.2,67.37,54.88
"2020-11-16 06:30:00",456,-5.351,0.97,244.2,89.3,54.41
"2020-11-16 06:45:00",457,-5.616,0.856,4.048,55.67,54.52
"2020-11-16 07:00:00",458,-5.411,0.945,24.19,72.05,51.49
"2020-11-16 07:15:00",459,-5.53,0.697,342,74.07,44.34
"2020-11-16 07:30:00",460,-4.922,1.156,349.7,13.17,34.96
"2020-11-16 07:45:00",461,-4.641,1.642,29.56,57.92,34.7
"2020-11-16 08:00:00",462,-4.954,0.632,134,33.59,39.76
"2020-11-16 08:15:00",463,-5.117,1.509,126,21.93,52.19
"2020-11-16 08:30:00",464,-5.081,0.623,106.1,9.97,48.59
"2020-11-16 08:45:00",465,-4.929,1.083,118.5,14.74,55.74
"2020-11-16 09:00:00",466,-4.724,0.177,146.9,35.44,50.18
"2020-11-16 09:15:00",467,-4.276,1.093,117.5,17.77,54.02
"2020-11-16 09:30:00",468,-4.458,2.116,98.2,12.14,55.74
"2020-11-16 09:45:00",469,-3.613,0.479,113,39.08,46.45
"2020-11-16 10:00:00",470,-3.329,0.938,138.3,29.62,45.53
"2020-11-16 10:15:00",471,-3.32,0.888,129.5,45.31,37.73
"2020-11-16 10:30:00",472,-2.981,1.151,152.5,72.52,34.19
"2020-11-16 10:45:00",473,-3.088,1.303,246.4,44.14,29.08
"2020-11-16 11:00:00",474,-2.754,2.642,106.8,40.21,26.1
"2020-11-16 11:15:00",475,-2.702,2.764,105,23.83,25.59
"2020-11-16 11:30:00",476,-2.381,3.439,95.2,19.01,24.13
"2020-11-16 11:45:00",477,-1.792,3.887,88.4,18.1,22.42
"2020-11-16 12:00:00",478,-1.245,3.339,95.5,34.23,22
"2020-11-16 12:15:00",479,-1.474,3.626,95.3,19.64,20.32
"2020-11-16 12:30:00",480,-1.262,5.432,82.6,29.34,18.62
"2020-11-16 12:45:00",481,-1.386,6.347,101.3,13.8,19.83
"2020-11-16 13:00:00",482,-0.942,6.911,101.6,9.99,18.73
"2020-11-16 13:15:00",483,-0.932,7.12,95.3,11.04,16.66
"2020-11-16 13:30:00",484,-0.808,9.03,93,15.53,16.61
"2020-11-16 13:45:00",485,-0.866,8.9,88.7,20.09,14.64
"2020-11-16 14:00:00",486,-0.492,5.783,12.59,74.21,13.09
"2020-11-16 14:15:00",487,-0.511,6.881,104.3,41.04,12.08
"2020-11-16 14:30:00",488,-0.866,7.307,83.6,56.88,11.87
"2020-11-16 14:45:00",489,-0.954,7.574,80.5,43.32,13.96
"2020-11-16 15:00:00",490,-1.267,4.569,69.51,60.88,15.65
"2020-11-16 15:15:00",491,-1.134,3.329,96.4,60.84,15.35
"2020-11-16 15:30:00",492,-1.214,4.702,92.4,52.78,14.83
"2020-11-16 15:45:00",493,-1.268,6.636,76.58,43.05,15.2
"2020-11-16 16:00:00",494,-1.478,6.704,69.63,41.38,14.89
"2020-11-16 16:15:00",495,-1.599,4.764,90.2,49.91,14.46
"2020-11-16 16:30:00",496,-1.644,5.084,63.43,49.4,15.44
"2020-11-16 16:45:00",497,-1.544,3.92,77.24,61.31,14.62
"2020-11-16 17:00:00",498,-1.715,3.156,104.8,75.52,15.1
"2020-11-16 17:15:00",499,-1.994,4.109,97.9,40.68,14.11
"2020-11-16 17:30:00",500,-2.175,4.495,102.3,72.74,13.68
"2020-11-16 17:45:00",501,-2.369,4.296,78.32,34.61,14.19
"2020-11-16 18:00:00",502,-2.526,3.782,94.5,37.68,14.82
"2020-11-16 18:15:00",503,-2.672,5.052,94.9,21.46,15.18
"2020-11-16 18:30:00",504,-2.768,4.181,91.5,44.54,15.64
"2020-11-16 18:45:00",505,-2.945,3.445,140.4,82.5,15.95
"2020-11-16 19:00:00",506,-3.091,3.249,104.8,27.45,16.49
"2020-11-16 19:15:00",507,-3.206,2.914,98.3,27.86,16.03
"2020-11-16 19:30:00",508,-3.331,3.955,77.91,42.1,15.99
"2020-11-16 19:45:00",509,-3.483,2.569,107.5,22.54,15.91
"2020-11-16 20:00:00",510,-3.592,1.987,93.1,28.72,15.81
"2020-11-16 20:15:00",511,-3.809,1.598,77.88,50.81,16.01
"2020-11-16 20:30:00",512,-3.903,4.239,98.3,17.82,16.52
"2020-11-16 20:45:00",513,-4.104,1.309,118.8,39.75,17.39
"2020-11-16 21:00:00",514,-4.35,1.807,117.7,34.04,17.88
"2020-11-16 21:15:00",515,-4.517,1.31,82,35.54,19.27
"2020-11-16 21:30:00",516,-4.708,1.539,83.6,27.26,20.72
"2020-11-16 21:45:00",517,-4.898,0.603,105.3,28.91,21.57
"2020-11-16 22:00:00",518,-5.821,0.318,251,58.97,23.06
"2020-11-16 22:15:00",519,-5.806,0.961,335.1,29.58,22.81
"2020-11-16 22:30:00",520,-5.73,0.905,351.1,72.63,22.6
"2020-11-16 22:45:00",521,-5.721,1.845,21.19,12.24,23.02
"2020-11-16 23:00:00",522,-5.946,2.707,15.47,11.33,23.78
"2020-11-16 23:15:00",523,-6.054,2.716,14.22,14.64,23.78
"2020-11-16 23:30:00",524,-6.366,3.11,29.34,7.029,23.96
"2020-11-16 23:45:00",525,-6.437,3.74,31.79,9.16,23.86
"2020-11-17 00:00:00",526,-6.496,3.526,25.02,8.9,24.72
"2020-11-17 00:15:00",527,-6.64,3.749,30.47,6.725,24.96
"2020-11-17 00:30:00",528,-6.797,4.276,31.59,5.533,25.28
"2020-11-17 00:45:00",529,-6.748,4.399,29.34,6.81,24.67
"2020-11-17 01:00:00",530,-6.832,4.333,28.36,5.802,24.14
"2020-11-17 01:15:00",531,-6.906,4.164,32.03,6.441,23.91
"2020-11-17 01:30:00",532,-7.044,4.244,32.79,5.16,23.72
"2020-11-17 01:45:00",533,-7.027,4.3,33.3,9.09,23.37
"2020-11-17 02:00:00",534,-6.973,3.515,37.51,11.28,23.05
"2020-11-17 02:15:00",535,-6.923,3.683,34.02,8.48,22.9
"2020-11-17 02:30:00",536,-7.056,2.841,62.96,19.9,23.12
"2020-11-17 02:45:00",537,-7.16,1.509,78.69,26.26,25.61
"2020-11-17 03:00:00",538,-7.611,0.35,121.5,42.06,28.29
"2020-11-17 03:15:00",539,-7.95,0.177,339,19.79,29.81
"2020-11-17 03:30:00",540,-8.09,0.168,321,23.91,29.04
"2020-11-17 03:45:00",541,-8.21,0.255,327.4,26.54,29.65
"2020-11-17 04:00:00",542,-7.928,1.283,353.4,12.66,26.67
"2020-11-17 04:15:00",543,-7.792,2.624,29,12.24,28.46
"2020-11-17 04:30:00",544,-7.838,2.614,32.4,10.73,28.61
"2020-11-17 04:45:00",545,-7.755,2.09,25.48,7.031,28.74
"2020-11-17 05:00:00",546,-7.824,1.312,36.49,20.37,29.3
"2020-11-17 05:15:00",547,-8,1.304,13.37,16.54,30.27
"2020-11-17 05:30:00",548,-7.871,1.461,24.92,10.77,28.98
"2020-11-17 05:45:00",549,-7.865,1.417,17.43,13.26,29.51
"2020-11-17 06:00:00",550,-7.877,1.583,24.18,8.38,29.22
"2020-11-17 06:15:00",551,-7.925,2.239,32.06,8.11,29.55
"2020-11-17 06:30:00",552,-7.983,1.949,42.61,17.58,29.65
"2020-11-17 06:45:00",553,-7.988,0.763,36.67,22.8,30.35
"2020-11-17 07:00:00",554,-8.07,2.165,29.28,8.92,31.46
"2020-11-17 07:15:00",555,-8.08,2.569,30.72,9.43,31.89
"2020-11-17 07:30:00",556,-8.11,2.493,36.23,8.03,32.28
"2020-11-17 07:45:00",557,-8.08,2.551,33.76,9.86,32.11
"2020-11-17 08:00:00",558,-7.855,1.387,37.27,24.32,30.17
"2020-11-17 08:15:00",559,-7.373,0.68,109.2,67.18,30.88
"2020-11-17 08:30:00",560,-6.702,0.283,15.33,39.84,29.13
"2020-11-17 08:45:00",561,-5.985,1.023,112.5,23.98,31.67
"2020-11-17 09:00:00",562,-6.615,2.059,101.2,8.19,35.89
"2020-11-17 09:15:00",563,-6.354,2.038,101.2,17.19,36.07
"2020-11-17 09:30:00",564,-6.133,1.695,97.2,27.81,36.63
"2020-11-17 09:45:00",565,-5.646,1.705,99.5,26.4,35.05
"2020-11-17 10:00:00",566,-4.938,0.74,91.7,56.11,32.04
"2020-11-17 10:15:00",567,-4.669,1.609,105.7,54.28,31.95
"2020-11-17 10:30:00",568,-4.868,1.79,87.7,55.13,31.31
"2020-11-17 10:45:00",569,-4.254,1.201,318.9,86.7,30.09
"2020-11-17 11:00:00",570,-4.943,2.034,260.4,30.33,29.57
"2020-11-17 11:15:00",571,-4.572,1.715,224.4,38.21,28.5
"2020-11-17 11:30:00",572,-3.732,1.311,219.6,90.2,25.23
"2020-11-17 11:45:00",573,-3.319,2.662,113.1,21.8,20.06
"2020-11-17 12:00:00",574,-3.093,3.115,99.2,20.04,17.49
"2020-11-17 12:15:00",575,-3.023,3.743,105,20.27,14.11
"2020-11-17 12:30:00",576,-2.525,3.839,96.9,30.46,13.96
"2020-11-17 12:45:00",577,-2.708,3.612,107.6,20.68,14.7
"2020-11-17 13:00:00",578,-2.618,3.768,82.2,64.96,12.74
"2020-11-17 13:15:00",579,-2.989,2.04,309.3,64.79,12.96
"2020-11-17 13:30:00",580,-1.997,3.166,116.1,59.68,12.4
"2020-11-17 13:45:00",581,-2.655,2.846,99.3,79.71,11.25
"2020-11-17 14:00:00",582,-2.212,6.435,89.5,15.89,11.51
"2020-11-17 14:15:00",583,-2.24,7.273,98.7,9.09,10.95
"2020-11-17 14:30:00",584,-1.967,6.922,85.3,13.97,11.3
"2020-11-17 14:45:00",585,-2.03,7.073,97.8,16.39,11.35
"2020-11-17 15:00:00",586,-2.024,4.605,85.7,27.4,11.55
"2020-11-17 15:15:00",587,-2.215,2.42,100,47.84,11.71
"2020-11-17 15:30:00",588,-2.191,2.841,68.2,50.28,11.82
"2020-11-17 15:45:00",589,-2.302,3.001,90.6,53.71,10.42
"2020-11-17 16:00:00",590,-2.539,3.606,78.91,46.85,10.55
"2020-11-17 16:15:00",591,-2.725,2.152,66.87,65.68,10.33
"2020-11-17 16:30:00",592,-2.847,2.982,135.5,79.1,10.18
"2020-11-17 16:45:00",593,-2.948,1.632,359.5,93.9,10.31
"2020-11-17 17:00:00",594,-2.866,2.502,186,55.15,10.54
"2020-11-17 17:15:00",595,-2.961,1.969,66.6,63.6,10.15
"2020-11-17 17:30:00",596,-2.995,1.957,75.53,101,10.71
"2020-11-17 17:45:00",597,-3.119,2.155,202.9,61.64,10.42
"2020-11-17 18:00:00",598,-3.238,2.843,88.6,74.05,10.35
"2020-11-17 18:15:00",599,-3.341,2.6,151.4,77.76,10.34
"2020-11-17 18:30:00",600,-3.4,2.977,102.5,28.57,10.5
"2020-11-17 18:45:00",601,-3.532,3.158,82.4,44.02,10.47
"2020-11-17 19:00:00",602,-3.638,1.846,96.2,67.06,10.69
"2020-11-17 19:15:00",603,-3.758,1.601,353.3,89.7,11.02
"2020-11-17 19:30:00",604,-3.913,1.481,66.65,55.36,11.07
"2020-11-17 19:45:00",605,-4.038,0.933,107.4,75.73,11.32
"2020-11-17 20:00:00",606,-4.086,1.515,73.53,51.58,11.21
"2020-11-17 20:15:00",607,-4.344,1.326,112,53.81,11.4
"2020-11-17 20:30:00",608,-4.455,1.065,96.5,61.65,11.44
"2020-11-17 20:45:00",609,-4.389,1.397,106.2,69.28,11.03
"2020-11-17 21:00:00",610,-4.517,0.936,81.8,47.92,11.45
"2020-11-17 21:15:00",611,-4.754,1.406,215.9,74.58,11.42
"2020-11-17 21:30:00",612,-4.633,1.096,32.84,72.57,11.37
"2020-11-17 21:45:00",613,-4.639,1.617,291.5,77.43,11.1
"2020-11-17 22:00:00",614,-4.677,1.125,291.2,60.04,11.17
"2020-11-17 22:15:00",615,-4.858,1.282,334.1,71.94,11.24
"2020-11-17 22:30:00",616,-4.857,1.959,265.8,52.48,11.69
"2020-11-17 22:45:00",617,-5.093,1.286,325.5,64.02,11.73
"2020-11-17 23:00:00",618,-5.371,0.897,23.59,85.5,11.75
"2020-11-17 23:15:00",619,-5.704,0.477,222.3,74.17,12.37
"2020-11-17 23:30:00",620,-5.688,0.541,307,69.72,12.88
"2020-11-17 23:45:00",621,-5.893,0.748,316.3,64.75,13.35
"2020-11-18 00:00:00",622,-5.761,1.091,335,58.09,13.08
"2020-11-18 00:15:00",623,-5.657,0.515,67.8,66.07,13.52
"2020-11-18 00:30:00",624,-5.998,0.325,290.1,57.39,14.15
"2020-11-18 00:45:00",625,-6.054,0.484,331.4,68.23,13.94
"2020-11-18 01:00:00",626,-6.252,0.393,32.72,27.52,13.59
"2020-11-18 01:15:00",627,-6.284,0.689,346.6,14.12,13.93
"2020-11-18 01:30:00",628,-6.358,1.134,11.84,15.66,14.09
"2020-11-18 01:45:00",629,-6.502,0.885,4.99,20.86,14.45
"2020-11-18 02:00:00",630,-6.71,1.728,17.97,13.82,15.02
"2020-11-18 02:15:00",631,-7.08,2.881,28.01,9.55,15.75
"2020-11-18 02:30:00",632,-7.289,3.265,25.02,9.19,16.3
"2020-11-18 02:45:00",633,-7.45,3.15,26.8,8.01,16.45
"2020-11-18 03:00:00",634,-7.342,2.689,21.43,4.796,16.97
"2020-11-18 03:15:00",635,-7.536,3.175,26.99,6.724,17.42
"2020-11-18 03:30:00",636,-7.647,3.096,28.42,8.79,18.12
"2020-11-18 03:45:00",637,-7.684,3.134,23.57,7.001,18.4
"2020-11-18 04:00:00",638,-7.694,3.064,24.57,8.08,18.85
"2020-11-18 04:15:00",639,-8.01,3.759,28.5,5.694,19.4
"2020-11-18 04:30:00",640,-7.977,3.834,28.11,4.922,20.07
"2020-11-18 04:45:00",641,-8.05,3.678,24.14,6.356,20.11
"2020-11-18 05:00:00",642,-7.959,3.292,26.63,5.728,20.42
"2020-11-18 05:15:00",643,-8.05,3.329,30.3,6.683,20.59
"2020-11-18 05:30:00",644,-8.01,3.227,25.83,7.76,20.47
"2020-11-18 05:45:00",645,-8.13,3.748,27.77,6.759,21.12
"2020-11-18 06:00:00",646,-8.51,4.378,36.66,7.52,21.97
"2020-11-18 06:15:00",647,-8.56,4.335,25.93,5.795,22.22
"2020-11-18 06:30:00",648,-8.53,4.513,29.22,6.805,22.52
"2020-11-18 06:45:00",649,-8.68,4.737,33.89,5.709,22.99
"2020-11-18 07:00:00",650,-8.75,4.996,35.03,8.52,23.15
"2020-11-18 07:15:00",651,-8.71,4.941,32.94,6.047,23.18
"2020-11-18 07:30:00",652,-8.75,4.322,32.13,8.51,23.33
"2020-11-18 07:45:00",653,-8.67,4.467,27.4,5.203,23.3
"2020-11-18 08:00:00",654,-8.55,4.185,25.47,6.028,23.09
"2020-11-18 08:15:00",655,-8.17,3.691,30.84,6.491,22.13
"2020-11-18 08:30:00",656,-7.644,2.405,31.83,9.02,21.02
"2020-11-18 08:45:00",657,-6.155,0.502,107.6,61.84,18.96
"2020-11-18 09:00:00",658,-5.875,1.022,114.5,40.43,18.7
"2020-11-18 09:15:00",659,-5.902,1.444,101.5,24.9,18.6
"2020-11-18 09:30:00",660,-5.781,1.501,103.2,30.1,18.76
"2020-11-18 09:45:00",661,-5.719,2.117,89.2,15.47,18.43
"2020-11-18 10:00:00",662,-5.523,2.676,105.2,37.33,17.63
"2020-11-18 10:15:00",663,-5.083,2.397,102,27.56,18.04
"2020-11-18 10:30:00",664,-5.244,3.063,96.7,43.55,17.7
"2020-11-18 10:45:00",665,-5.065,2.566,103.7,44.87,17.6
"2020-11-18 11:00:00",666,-4.973,2.973,97.2,34.53,17.47
"2020-11-18 11:15:00",667,-4.548,3.708,93,15.62,16.89
"2020-11-18 11:30:00",668,-4.575,4.525,96.8,23.69,16.72
"2020-11-18 11:45:00",669,-4.486,3.887,88.4,24.04,16.29
"2020-11-18 12:00:00",670,-4.01,3.124,102.4,30.62,16.13
"2020-11-18 12:15:00",671,-4.087,3.955,97.4,26.45,15.25
"2020-11-18 12:30:00",672,-3.971,3.316,126.8,33.58,15.22
"2020-11-18 12:45:00",673,-3.695,3.529,98.6,20.6,15.61
"2020-11-18 13:00:00",674,-3.893,3.072,98,21.53,15.23
"2020-11-18 13:15:00",675,-3.49,2.789,35.48,70.95,14.66
"2020-11-18 13:30:00",676,-3.135,2.358,68.87,73.33,13.71
"2020-11-18 13:45:00",677,-2.736,1.835,146.6,76.79,12.14
"2020-11-18 14:00:00",678,-2.679,3.563,99.3,34.57,13.06
"2020-11-18 14:15:00",679,-3.003,1.961,109.2,52.48,13.15
"2020-11-18 14:30:00",680,-2.74,4.375,95.7,15.1,13.01
"2020-11-18 14:45:00",681,-2.686,5.169,108.3,41.16,13.33
"2020-11-18 15:00:00",682,-2.089,2.284,108.4,76.51,12.22
"2020-11-18 15:15:00",683,-2.473,4.979,99.7,16.44,12.87
"2020-11-18 15:30:00",684,-2.402,4.925,98.2,26.39,12.62
"2020-11-18 15:45:00",685,-2.365,4.023,98.1,21.64,12.12
"2020-11-18 16:00:00",686,-2.452,3.557,111.2,59.81,12.01
"2020-11-18 16:15:00",687,-2.535,1.967,120.7,86.6,11.78
"2020-11-18 16:30:00",688,-2.541,2.112,162.1,79.41,12
"2020-11-18 16:45:00",689,-2.586,2.045,100.6,46.55,11.64
"2020-11-18 17:00:00",690,-2.595,2.417,61.56,75.94,11.55
"2020-11-18 17:15:00",691,-2.748,2.894,284.4,81.2,11.54
"2020-11-18 17:30:00",692,-2.923,2.617,83,68.11,11.71
"2020-11-18 17:45:00",693,-2.998,3.492,6.327,65.59,12.41
"2020-11-18 18:00:00",694,-3.143,2.006,353.4,90.2,12.54
"2020-11-18 18:15:00",695,-3.267,3.54,342.9,73.3,12.75
"2020-11-18 18:30:00",696,-3.332,3.381,6.316,82,12.87
"2020-11-18 18:45:00",697,-3.406,2.957,316.2,60.72,13.4
"2020-11-18 19:00:00",698,-3.498,2.912,307.9,42.33,13.72
"2020-11-18 19:15:00",699,-3.577,2.674,283.6,45.92,13.88
"2020-11-18 19:30:00",700,-3.643,4.925,280.5,33.53,14.22
"2020-11-18 19:45:00",701,-3.707,4.675,289.2,54.01,14.72
"2020-11-18 20:00:00",702,-3.766,4.411,292.1,48.66,14.98
"2020-11-18 20:15:00",703,-3.84,3.941,304,42.14,15.34
"2020-11-18 20:30:00",704,-3.949,4.275,319.1,46.87,16.03
"2020-11-18 20:45:00",705,-3.994,3.165,308.9,68.19,16.54
"2020-11-18 21:00:00",706,-4.09,3.934,310.8,42.63,17.07
"2020-11-18 21:15:00",707,-4.12,3.656,301.1,54.78,17.5
"2020-11-18 21:30:00",708,-4.183,2.822,327.1,74.49,17.98
"2020-11-18 21:45:00",709,-4.236,3.39,323.1,74.14,18.61
"2020-11-18 22:00:00",710,-4.338,2.434,332,50.88,18.94
"2020-11-18 22:15:00",711,-4.402,1.57,8.7,67.14,19.4
"2020-11-18 22:30:00",712,-4.491,1.837,54.02,81.2,20.02
"2020-11-18 22:45:00",713,-4.538,2.302,127.2,65.09,20.44
"2020-11-18 23:00:00",714,-4.74,3.561,87.5,24.49,20.85
"2020-11-18 23:15:00",715,-4.914,2.84,86.5,34.74,21.48
"2020-11-18 23:30:00",716,-5.102,1.555,114,31.5,21.88
"2020-11-18 23:45:00",717,-5.143,2.51,91.9,14.44,22.19
"2020-11-19 00:00:00",718,-5.346,1.511,120.4,34.3,22.95
"2020-11-19 00:15:00",719,-5.672,1.453,119.5,34.04,24.06
"2020-11-19 00:30:00",720,-5.498,3.031,97.9,14.58,23.06
"2020-11-19 00:45:00",721,-5.481,2.581,104.3,53.85,23
"2020-11-19 01:00:00",722,-5.745,1.551,110.5,32.11,23.81
"2020-11-19 01:15:00",723,-5.898,1.349,132.9,66.95,23.9
"2020-11-19 01:30:00",724,-5.731,1.229,78.56,41.12,23.7
"2020-11-19 01:45:00",725,-5.867,1.598,114.9,65.57,25.01
"2020-11-19 02:00:00",726,-6.156,1.44,121.1,43.4,25.06
"2020-11-19 02:15:00",727,-6.03,1.658,93.1,75.86,26.08
"2020-11-19 02:30:00",728,-6.086,2.087,86.5,24.33,25.44
"2020-11-19 02:45:00",729,-6.078,1.568,103,18.11,25.72
"2020-11-19 03:00:00",730,-6.201,2.306,100.3,15.02,25.78
"2020-11-19 03:15:00",731,-6.351,0.651,132.4,62,27.56
"2020-11-19 03:30:00",732,-6.754,0.645,138.7,66.25,26.76
"2020-11-19 03:45:00",733,-6.532,1.715,100.8,10.55,26.11
"2020-11-19 04:00:00",734,-6.554,1.784,105.8,16.37,26.7
"2020-11-19 04:15:00",735,-7.048,0.331,278.2,46.46,29.17
"2020-11-19 04:30:00",736,-7.281,0.794,280.7,47.68,28.88
"2020-11-19 04:45:00",737,-7.195,0.227,334.8,12.6,28.2
"2020-11-19 05:00:00",738,-7.444,1.06,284.6,12.3,30.4
"2020-11-19 05:15:00",739,-7.515,0.356,304.2,51.78,30.48
"2020-11-19 05:30:00",740,-7.555,0.373,221.3,32.29,31.57
"2020-11-19 05:45:00",741,-7.581,1.425,272.8,9.49,32.2
"2020-11-19 06:00:00",742,-7.574,1.075,291.8,31.11,31.88
"2020-11-19 06:15:00",743,-7.387,1.142,341.7,19.57,30.8
"2020-11-19 06:30:00",744,-7.246,0.78,357.1,12.27,30.03
"2020-11-19 06:45:00",745,-7.224,0.143,344.3,21.71,30.39
"2020-11-19 07:00:00",746,-7.312,0.788,319.4,11.25,30.57
"2020-11-19 07:15:00",747,-7.295,0.246,269.6,26.69,31.34
"2020-11-19 07:30:00",748,-7.185,0.572,245.6,11,30.52
"2020-11-19 07:45:00",749,-7.125,0.234,199.6,14.46,30.65
"2020-11-19 08:00:00",750,-7.084,0.475,110.1,20.8,30.65
"2020-11-19 08:15:00",751,-7.041,1.033,117.5,8.82,30.3
"2020-11-19 08:30:00",752,-6.803,0.775,178.3,52.63,30.63
"2020-11-19 08:45:00",753,-6.617,0.466,225.8,21.28,32.19
"2020-11-19 09:00:00",754,-6.478,1.114,133.3,39.34,31.99
"2020-11-19 09:15:00",755,-6.23,0.676,218.1,77.09,32.13
"2020-11-19 09:30:00",756,-6.204,0.874,106.7,49.26,32.92
